dsample,diff_CV_AOI_RMSE_rand,diff_CV_AOI_MAE_rand,diff_CV_AOI_R2_rand,diff_CV_AOA_RMSE_rand,diff_CV_AOA_MAE_rand,diff_CV_AOA_R2_rand,diff_calAOA_RMSE_rand,RMSE_caoa_rand,n_predictors_rand,xy_as_predictor_rand,improvement_rmse_rand,improvement_aoa_rand,in_AOA_rand,in_AOA_wo_rand,diff_CV_AOI_RMSE_spat,diff_CV_AOI_MAE_spat,diff_CV_AOI_R2_spat,diff_CV_AOA_RMSE_spat,diff_CV_AOA_MAE_spat,diff_CV_AOA_R2_spat,diff_calAOA_RMSE_spat,RMSE_caoa_spat,n_predictors_spat,xy_as_predictor_spat,improvement_rmse_spat,improvement_aoa_spat,in_AOA_spat,in_AOA_wo_spat,diff_CV_AOI_RMSE_kndm,diff_CV_AOI_MAE_kndm,diff_CV_AOI_R2_kndm,diff_CV_AOA_RMSE_kndm,diff_CV_AOA_MAE_kndm,diff_CV_AOA_R2_kndm,diff_calAOA_RMSE_kndm,RMSE_caoa_kndm,n_predictors_kndm,xy_as_predictor_kndm,improvement_rmse_kndm,improvement_aoa_kndm,in_AOA_kndm,in_AOA_wo_kndm,diff_CV_AOI_RMSE_nndm,diff_CV_AOI_MAE_nndm,diff_CV_AOI_R2_nndm,diff_CV_AOA_RMSE_nndm,diff_CV_AOA_MAE_nndm,diff_CV_AOA_R2_nndm,diff_calAOA_RMSE_nndm,RMSE_caoa_nndm,n_predictors_nndm,xy_as_predictor_nndm,improvement_rmse_nndm,improvement_aoa_nndm,in_AOA_nndm,in_AOA_wo_nndm
sregular,0.007208289865231171,0.0020155354892785193,-0.0655943037519382,0.008414779493307059,0.0033597157579669246,-0.05403489100358594,-0.004770237011034545,0.0879110745930694,3,yes,-3.9968250432207135,-2.4318546231961498,95.53423462712604,97.91539467945923,0.032161812601718215,0.018331943439371848,-0.18192527811620884,0.0333306325200486,0.01920705112859865,-0.18039512598828833,-0.027052157706726865,0.0645662839274203,8,no,-0.40420052642679283,-0.22783035401333884,99.31094635848233,99.5377235063236,0.00884867263314254,0.005197068903790153,-0.05696885047663147,0.01056978868734497,0.006575132495285851,-0.053434201816054516,-0.006674203087165029,0.08444150471220505,4,no,-7.764031526619962,1.2892828364222362,98.67422590492804,97.41822939380724,0.00827330952299403,0.0026366526191904383,-0.0495237543986502,0.0111168414774752,0.004606022805734342,-0.047974094508955845,-0.01338427649998486,0.06798462357424874,7,yes,8.022568575886085,0.022183770353620378,98.31661578717838,98.29481029219363
wregular,-0.0026178969921632628,-0.004537964351664987,0.021460634038234283,7.315061740129081e-5,-0.002222759417957132,0.02689406286077589,-0.011339171357831065,0.07078615633729153,8,yes,-3.9304615083319505,-1.4049104537905588,95.79590056694288,97.16092455298735,0.03665245965528703,0.02829208483013651,-0.09954162202563244,0.03764950488407254,0.02894378117990304,-0.09945372554666998,0.013812764516619475,0.10917201565730977,5,yes,-13.480618568698318,-0.026283511477135053,99.5290013083297,99.55516790231138,0.005164403855083155,0.0034950720202879954,8.156092444319141e-4,0.01070517702150238,0.0076441130786572345,7.726143483643977e-4,2.1267441680766774e-4,0.08167871180494464,4,yes,-3.606120408139029,-2.0038552920607864,95.33362407326646,97.28303532490187,-3.691669130279768e-4,-6.378621601162149e-4,0.013380351943602875,0.006388450682046062,0.0037782840863556377,0.010268281360174325,-0.006755990172590806,0.07588990093192406,4,yes,-6.335062299487336,-0.10939422945438852,95.57348451809857,95.6781508940253
random,-0.009444090681426612,-0.006327540579177976,0.0030418851427038707,-0.00922799150155107,-0.006014131720692817,0.006140768122564033,-0.023552932334173438,0.07439648757851955,6,yes,5.0931863673000315,1.581345483784509,99.17139119058002,97.6275621456607,5.204286171317934e-4,0.0019695654342814645,-0.014046257111214766,5.780420861136448e-4,0.0020300712742131882,-0.013110736364614684,-0.01877104489935047,0.09736220397648405,4,no,-8.490587575217376,-0.09602793539938567,99.81683384212822,99.91277802006105,-0.007967176930864683,-0.00516147625407791,-0.003030702554346454,-0.007875428628598136,-0.004934560101935617,5.172192024571753e-4,-0.023175259079200358,0.08119129574566028,4,no,-4.426087369616022,0.16331214689265638,98.96641953772351,98.80505887483646,-0.012768908289115921,-0.01099186740242361,0.020686391610938104,-0.01276854254873279,-0.010902886796506861,0.024425972558159703,-0.030336457312286347,0.07782252666834177,3,no,-2.869710444888714,0.4512276045122765,99.02747492368077,98.58264282599215
wclust,-0.014806977962577753,-0.008357814628291868,0.01601482744477667,0.0016533779672791293,0.003764343316209784,0.01638194160137363,-0.00988153419943874,0.07338825042813182,7,no,7.958396668054371,-2.21624582897555,85.62581770606192,87.56650675970344,-0.01110617545363568,-0.0011771361591949997,-0.013598754356660248,-0.010408111826170935,4.756856230576506e-4,0.023368802948686596,-0.0320464002197227,0.11422684539693805,2,no,-31.706062735487954,2.129159616469262,94.76232010466637,92.78674225904928,-0.013783929505494355,-0.00508357683531914,0.011916835498960943,0.005202324094589025,0.00740950376505492,-1.3962872476003252e-4,-0.00827705019451766,0.07725693484329499,8,no,2.6102904754309595,-1.6632523656228735,87.92411687745312,89.41125163541213,-0.01186348499736807,-0.006712566348896429,-0.03595443441387147,0.011926367120599454,0.008787730714326647,-0.06079760722459837,-0.0028790428387972383,0.08956347232239498,7,yes,-3.8590542721981156,-2.2408026755852797,89.23244657653728,91.27780200610553
sclust,-0.11978080627587968,-0.07755738138926238,0.40295699340221847,-0.025916067229789758,-0.01807794898939815,0.13422813067211692,-0.02898956932255535,0.060534339170499024,6,no,-8.355226291379939,11.818181818181818,63.833406018316616,57.08678587003925,-0.08850251980138935,-0.05006222180233219,0.3419614624390742,-0.013400606027528253,-0.0017548445380133337,0.1008394690851695,-0.03183981069180475,0.0910726656848012,6,yes,-13.799356255823847,-1.1160121167029846,81.14696903619712,82.06279982555604,-0.0713264613778184,-0.045043514773032145,0.22035939223256723,-8.815297984361703e-5,-3.4746736371181475e-4,0.020547642316946835,-0.026165053600575167,0.08249552391045549,4,no,9.24084590253192,-1.3700174775892173,76.29306585259485,77.35281290885302,-0.08095855137095848,-0.059299191181461194,0.2967759935725066,-0.013580827029578774,-0.014253975682596634,0.12291066008023721,-0.030541099471042762,0.07820154043706122,4,yes,-2.5928197962490254,-2.5884235186560773,74.34801569995639,76.32359354557349
sregular,0.007563291354271973,0.006293376192255645,-0.05009890817563989,0.011143446319719474,0.008757181600382413,-0.05070699114066812,-0.010373395148666836,0.07009282267013849,9,yes,6.625141029667005,-0.6584508608800148,97.37897950283471,98.0244221543829,0.03335260503565582,0.02798459717988891,-0.19918605860684246,0.03575679988242743,0.02978226553070902,-0.19684816942228256,0.015932182224346392,0.10997751096195325,3,yes,-3.919495798369009,-1.2881952077379715,97.91539467945923,99.19319668556477,0.007936451720759519,0.007871561923612325,-0.047759176745533316,0.013059182549700649,0.011553908385958427,-0.04909010739909192,-0.010761695994424766,0.06946969140532458,10,yes,2.096524398168219,-2.794508414526114,95.72176188399477,98.47361535106846,0.011209400257334981,0.00875345719377478,-0.06419372604561913,0.014428661125130318,0.01104651249854565,-0.06452498077742874,-0.008509306934520497,0.07073039908550663,6,yes,4.524275502477943,0.044730721059216653,97.54034016572176,97.4967291757523
wregular,-0.02561228617050798,-0.011540438506500175,0.08798280907502132,-0.02543648717359577,-0.010716609331153065,0.10766843534221204,-0.04352680314658822,0.07679368860583986,3,no,-16.299142029557032,-2.1089161772557317,95.95290013083297,98.02006105538595,-0.012321152309387698,0.005337981611585885,0.030773778539977092,-0.012400305097879039,0.00567273429922395,0.04077099556400221,-0.036890720472360514,0.08435742311939701,3,no,-11.449201493578592,0.9415859699227921,98.64805931094635,97.72786742259049,-0.023862108847348754,-0.008903157358948935,0.08242007989760813,-0.02392650705075633,-0.00815427621252772,0.1017667986752897,-0.04020059551253814,0.07922991611158663,3,no,-16.853390597842736,-2.19444075009976,96.2145660706498,98.37331007413869,-0.025531246712154662,-0.012478442359935088,0.08597337401985472,-0.025449430855742042,-0.01179115698298737,0.10394088518028644,-0.042816705377134015,0.07549755072863881,3,no,-8.11270683932178,-1.3007912028966186,96.29306585259485,97.5621456607065
random,-0.016733523882864004,-0.006921294734148098,0.07431484649867703,-0.012559399730170548,-0.003930961854440376,0.07120707240118707,-0.025572121797841435,0.07927336702697899,4,no,-22.142122214538503,-1.1333363435228199,95.49062363715657,96.58525948539032,0.009069366263175366,0.01590716000698099,-0.03303299992843889,0.008994285788404138,0.01587907169064999,-0.03156284553457123,-0.011520904321166231,0.09813701449082532,4,no,-11.42152850479814,-0.09609084953046192,99.751417357174,99.84736153510684,-0.00927380964124147,-0.0020953155960193592,0.02708971378629943,-0.008520356215042907,-0.001282400902363534,0.032645401234295046,-0.01626835001461048,0.07428629895447074,7,yes,3.00959259286793,-0.7811798509472996,96.3802878325338,97.13911905800262,-0.010093064471861826,-0.007584459718210951,0.03257684768418656,-0.009516225228128256,-0.0070089690269052735,0.035568963069863124,-0.020318049626063248,0.07719366123687316,6,yes,-7.308195393198792,3.1322664478183513,98.64805931094635,95.65198430004361
wclust,-0.039107951747434935,-0.02698034025141323,0.14537542254695357,-0.011661142153339868,-0.007848166393718325,0.0890183116393728,-0.018933318935489316,0.07709735422501672,4,yes,-10.545962669100925,-5.2472191485644455,70.95508068033143,74.8844308765809,-0.019475911797548137,-0.0017919292115420454,0.10427829359788077,-0.011375309682043463,0.004562675110321199,0.09206613548635789,-0.02151224822178402,0.09558255611158775,6,yes,-17.51122121907587,-4.509295673936353,93.18360226777148,97.58395115569122,-0.002895738866083644,0.009601174137001803,0.007399466251006626,0.0036798867637393845,0.014317399335882053,0.0019934896267780333,-0.002378309169565815,0.10766019749543077,6,yes,-4.2164118434975615,-2.3546200499464787,95.49062363715657,97.7932839075447,-0.025761149524791346,-0.01381676753873494,0.09589869278807606,-0.018939526242393867,-0.007745766688566538,0.0914269522042801,-0.028376621685977835,0.08823264492731937,4,yes,-11.825684587666062,-2.1431828545371494,93.58918447448758,95.63890100305277
sclust,-0.05565385283217321,-0.04550498042569325,0.20559925369706988,-0.03573563049992225,-0.029355103468484918,0.193427592580509,-0.02915910231474915,0.08488873987817967,6,yes,-10.522887992308663,6.096954286661888,83.70693414740515,78.89664195377235,0.010274157929656497,0.014593505069614349,-0.023161377597462507,0.00988089792690991,0.014763236667085844,8.239791615525238e-4,-0.01749448617370772,0.13296990655954066,2,no,-20.9603416084658,2.6284566943506356,98.08111644134321,95.56912341910162,0.009344352829574062,0.007605107934507513,0.001999776258405417,0.014739833752732356,0.01203151416231886,0.012637345811599698,-0.0024763878570057407,0.116706877292055,3,no,-0.17388385510520998,0.8141981520446419,96.11862189271696,95.34234627126035,0.00912837717349535,0.013314937591609649,0.0031986346735944915,0.012963827531553451,0.016398899155720528,0.012070435123517353,0.0015467829546528256,0.1314779620654256,3,yes,-7.8149924801131325,0.19239373601789986,97.65808983863934,97.47056258177061
sregular,0.00945653274492042,0.010499407570235417,-0.026281158582655895,0.01561404321912467,0.014272908748962032,-0.029271915691392647,6.582985213378079e-4,0.08680469157827954,4,no,-16.667116115050202,-1.0538485481790913,97.04317488006978,98.07675534234626,0.02301818405010289,0.022970319295970557,-0.10668411382023346,0.02378764881783585,0.0238270005129938,-0.09855406598539518,-0.0025888843494740604,0.10244386605874643,3,no,-32.752486903325014,-0.4807692307692237,98.39947666812037,98.87483645878761,0.025849743647941598,0.022071905864294847,-0.055819332174945946,0.029803881148728256,0.024656858576729793,-0.05494200225938606,0.013255450229107069,0.0827809857095819,10,yes,14.004815548845906,-0.7182442917313266,97.65808983863934,98.3645878761448,0.011932348682737084,0.012870776699379596,-0.03897112329724528,0.01654388465986692,0.016095639624026062,-0.037801672510917705,0.0019979237710602005,0.07967586056982344,6,no,-1.9969657388223487,-1.2622783234810484,96.88181421718272,98.12036633231574
wregular,0.004325700536643287,0.0064187628057335855,-0.01335975585543081,0.0053366765493933765,0.007638626428967066,-0.004768007374134964,-0.008691736124489549,0.07642337089624769,6,no,2.7217575747260114,0.48842257597684735,96.90361971216747,96.43262102049717,0.03289699422129719,0.030682869808483518,-0.13970679233532945,0.03318763265593626,0.03096241115077604,-0.13834472586423086,-0.0031396417329968146,0.08210623454652251,8,no,0.42192085367749227,-0.20094356106935854,99.63366768425644,99.834278238116,0.00928754029815547,0.010796654335212277,-0.028552974059407044,0.010647704921575685,0.012365103025457708,-0.018883293437024218,-0.004589066009948323,0.08367458270413941,6,no,4.133898134321054,0.13129300977906916,96.45442651548191,96.32795464457044,0.0091238333694761,0.009623250501816075,-0.04524246884126282,0.014561053877397478,0.013201106577214641,-0.048863635546884665,-0.002185575799664899,0.08722163171308332,4,yes,-8.20538085131573,1.9818670554467122,97.61883994766681,95.72176188399477
random,0.006495353545612384,0.004843010916265364,-0.003375126044339316,0.00830984589371056,0.005954574906403894,-0.00683017627060678,-2.3133634697411476e-4,0.07982704088661158,9,yes,9.312844841506895,-0.8660659609832903,98.83994766681204,99.70344526820759,0.02347958229370646,0.021945483363154675,-0.050189645631104396,0.0241020805672858,0.022418524968160727,-0.05165153822910551,0.0018036817504438613,0.0879956034517835,7,no,2.413584330185112,-0.7307254747527784,98.94025294374183,99.66855647623201,0.004818509990975661,0.004718296959919488,0.002759635708240449,0.0061536594012424894,0.005864510731702674,0.002368197719657461,-0.009442152405420776,0.07458331248783365,9,yes,-0.6038516338401523,-0.9064507612426264,98.21194941125164,99.11033580462276,0.002939850639048433,6.687104735728228e-4,0.011156583494886574,0.004584397066478646,0.0018711897000482508,0.009434416586088457,-0.009849920693008163,0.07367505044695882,9,yes,4.21100804798705,-1.1132050663978572,98.39947666812037,99.50719581334496
wclust,-0.009087610523615883,-0.008718900206964315,0.0215580404558523,-0.002034742333541173,-0.0037189187130148224,0.015535103074138412,-0.011895204776822377,0.06975168134664368,9,yes,-1.2040508831334271,-2.6901408450704287,90.39249890972525,92.89140863497602,0.01927400044641911,0.016419121392894448,-0.07587810852072485,0.02058574487068074,0.017329867020740478,-0.07456470037533158,-0.005407807458000749,0.08266634864453302,7,no,3.8122410505127644,-0.41137855579867577,99.24116877453119,99.65111208024422,-0.005678247286920873,-0.0038539107445115794,0.005808510844500181,8.829120201002821e-4,4.091768335854895e-4,0.0019011589121705752,-0.011457965257239272,0.0700891374916557,7,yes,1.9231353265644247,-1.1047481625107174,95.64762320104666,96.71609245529874,-0.016998635539251405,-0.016040964050199474,0.06880528770150707,-0.012367717379939497,-0.013102264279401615,0.05852862662295699,-0.03099702913041308,0.0815161468885614,3,no,-33.88439666488584,0.7631146042770823,96.16659398168338,95.4382904491932
sclust,-0.06137528513610552,-0.04251119385891554,0.2348207302044718,-0.01983398093885616,-0.013867024633560383,0.06057595282266148,-0.015310115746977424,0.0733133613610419,9,yes,3.0844645643734796,9.60632570659487,56.825119930222414,51.844744875708685,0.03019693116099792,0.030567006853913364,-0.22142227396207487,0.03911380202774235,0.036679251116554026,-0.2822370199672006,0.023532368467014522,0.1424420196529145,3,no,8.750024678489789,-18.282391009663748,81.50021805494984,99.73397296118623,-0.020618908334231953,-0.01743439010010797,0.0948031042933446,0.009976598514139137,0.0024183542786070378,-0.04483355340942907,-0.004212164422135442,0.0941296654884113,6,yes,7.675768116708319,9.577522559474977,69.90405582206716,63.794156127344095,-0.015718712255392578,-0.004562572987589719,0.05687764212990565,-0.003352745935210885,0.0016688786211998818,0.0065222478324308275,-0.033233634290842806,0.09510819053538888,6,yes,-22.142508145722353,1.7828716969118186,97.59703445268208,95.88748364587876
sregular,0.005290642467043236,0.004800481309242544,-0.02627899813117629,0.010952350354196436,0.009086053556169787,-0.02153044772589341,-0.0028217313526195664,0.07749513343157169,7,yes,7.651558452099218,-1.8002825759992638,93.96423898822503,95.68687309201918,0.02206693279551704,0.015986082743990535,-0.13552498086077336,0.0249056169533399,0.01808134824666241,-0.13585801771531125,0.005287406747414805,0.10130555844093293,6,no,-5.590997668312288,-0.6825187142227915,98.3645878761448,99.0405582206716,0.0025129132094012935,0.004285629092193696,-0.01347452643049829,0.0071025870426253135,0.007785669372238194,-0.0073446730434695295,-0.002807017630160724,0.08003717604411231,7,yes,5.586614415697325,0.6796116504854358,94.97165285651984,94.3305713039686,-0.0031001851035415834,-0.0039074646267506785,-0.010781438767985208,0.002453526405756523,2.74317969686258e-4,-0.007189705193570761,-0.010129420764411187,0.08190850952898142,6,no,-5.835087013989491,-0.20117964427780402,95.18970780636721,95.38159616223288
