dsample,diff_CV_AOI_RMSE_rand,diff_CV_AOI_MAE_rand,diff_CV_AOI_R2_rand,diff_CV_AOA_RMSE_rand,diff_CV_AOA_MAE_rand,diff_CV_AOA_R2_rand,diff_calAOA_RMSE_rand,RMSE_caoa_rand,n_predictors_rand,xy_as_predictor_rand,improvement_rmse_rand,improvement_aoa_rand,in_AOA_rand,in_AOA_wo_rand,diff_CV_AOI_RMSE_spat,diff_CV_AOI_MAE_spat,diff_CV_AOI_R2_spat,diff_CV_AOA_RMSE_spat,diff_CV_AOA_MAE_spat,diff_CV_AOA_R2_spat,diff_calAOA_RMSE_spat,RMSE_caoa_spat,n_predictors_spat,xy_as_predictor_spat,improvement_rmse_spat,improvement_aoa_spat,in_AOA_spat,in_AOA_wo_spat,diff_CV_AOI_RMSE_kndm,diff_CV_AOI_MAE_kndm,diff_CV_AOI_R2_kndm,diff_CV_AOA_RMSE_kndm,diff_CV_AOA_MAE_kndm,diff_CV_AOA_R2_kndm,diff_calAOA_RMSE_kndm,RMSE_caoa_kndm,n_predictors_kndm,xy_as_predictor_kndm,improvement_rmse_kndm,improvement_aoa_kndm,in_AOA_kndm,in_AOA_wo_kndm,diff_CV_AOI_RMSE_nndm,diff_CV_AOI_MAE_nndm,diff_CV_AOI_R2_nndm,diff_CV_AOA_RMSE_nndm,diff_CV_AOA_MAE_nndm,diff_CV_AOA_R2_nndm,diff_calAOA_RMSE_nndm,RMSE_caoa_nndm,n_predictors_nndm,xy_as_predictor_nndm,improvement_rmse_nndm,improvement_aoa_nndm,in_AOA_nndm,in_AOA_wo_nndm
sregular,0.011357687224564525,0.006441433304009189,-0.03692939485238933,0.012286359149658158,0.007247703100744421,-0.03431070579291229,-0.00815439731665614,0.06801458437779653,9,yes,4.10594577111287,0.8083348302496796,97.89795028347143,97.11295246402094,0.026053927053323406,0.02555396385842003,-0.08333214825809909,0.027024433839085316,0.026348264073679614,-0.08239023562175407,-0.012835280068937513,0.07387922646137672,8,yes,-7.059690225505742,0.12408047505096005,98.53467073702573,98.41255996511121,0.015261059663308041,0.010356244531364439,-0.04572413252032492,0.01579044528938743,0.010802869383491592,-0.043986782790425005,-0.0035213961668928845,0.07725157195289495,8,yes,0.6769997269621998,-0.32551796947169515,98.8181421718273,99.1408634976014,0.008852410965775687,0.005114475733426549,-0.03224050727441796,0.011641860759726605,0.007401334722257992,-0.029089637659629575,-0.011194808985088955,0.06884307684122368,7,yes,-1.9100475134604291,-1.122989848171777,95.99651112080244,97.08678587003925
wregular,6.752502135735916e-4,-3.596917122034027e-5,-0.03894162885107488,0.00531195864344991,0.002674314611637002,-0.041381120986687,-0.005939276059600304,0.08016665367675915,9,yes,1.6128869154971854,-0.11962252447830621,98.31661578717838,98.43436546009595,0.015510394917532838,0.01770419950200014,-0.14675863004887646,0.02139212173896214,0.020566973869592775,-0.15922065603536406,0.005278161922969857,0.10670653026009085,4,yes,-19.79287588119462,1.0866660728600723,98.98822503270824,97.92411687745312,-2.09211948070942e-4,0.0014979315356579287,-0.04323752904144329,0.005619781644747718,0.005616616731874441,-0.040975337000803025,-0.009751159954258987,0.083469235381426,6,yes,-0.9101025793798647,-1.8063712404342327,96.24945486262538,98.02006105538595,0.001969582315795082,-0.001131972574236445,-0.053439833785068225,0.006735469249857004,0.0016949703299168617,-0.0559789455591746,-0.011342631641604636,0.07988450858995338,6,no,-4.635839997021626,-0.10204987132841047,98.1901439162669,98.29044919319668
random,0.003506622049627456,0.0016666518529279556,-0.005261986196057555,0.00434226814300126,0.0024456849426466865,-0.0016445850846088517,-0.005034011093771135,0.0771647043017179,10,yes,5.883351563694611,2.323783537971813,98.12908853030964,95.9005669428696,0.030157505224900877,0.02645056532823631,-0.058529852393826354,0.030386706246097517,0.026748627709422865,-0.055439535563704734,-0.006779736647976806,0.09612928769486094,5,no,-9.744606288250058,-0.7032103079274791,99.14522459659835,99.84736153510684,-0.006937030154935325,-0.0037682229643173915,0.03834751956654325,-0.00594108644451663,-0.0027385655099865513,0.04245382659237862,-0.014589354756715925,0.07677984829014532,6,yes,-1.3759229445997188,-0.062269270115211856,97.98953336240731,98.05058874836459,0.0014925220134969358,-0.0013343419438716364,-2.7458796869939128e-5,0.001894763474605557,-8.225457358747579e-4,0.005597970595439206,-0.008268420521645573,0.07656384692396288,7,yes,5.778476505066389,-0.6449317261931269,97.41822939380724,98.05058874836459
wclust,-0.04249492580413902,-0.026178146986045953,0.14356578826057265,-0.03285028766189772,-0.019130074047745957,0.1292413605010746,-0.03796026466152927,0.07831663427338074,4,no,-4.392643263433008,17.486369199955494,92.09332751853468,78.38639337112953,6.648400416704586e-4,0.010181145818980719,-0.022448099487669793,0.002556646344606839,0.011595276593536555,-0.022575247867659742,-0.012533742596369302,0.10445557684130029,2,no,6.046493718545852,-0.8373675258406361,99.15830789358918,99.99563890100305,-0.019539586537042478,-0.009044180300405283,0.045188639163566524,-0.013827728232326489,-0.005477283150053858,0.040556575966427255,-0.02817897223395191,0.07337227067302851,9,no,7.991721031144048,1.0286754665452864,96.79895333624073,95.81334496293066,-0.027435571175237053,-0.015277039702582165,0.08312037534437056,-0.024660403824476138,-0.013031268168782903,0.0926511348669975,-0.03293388104967594,0.08565558842358494,9,yes,-3.6666369762176916,3.658193415251845,96.38901003052769,92.98735281290885
sclust,-0.08544630330510014,-0.06432344089487493,0.2368394878501684,-0.07008968374661137,-0.05499848366827297,0.22264715426596038,-0.06066142471437613,0.06707671062156884,8,yes,-2.9733692539528818,32.84088002046557,90.58438726559092,68.1901439162669,-0.04634809922713863,-0.025368394368585886,0.1655477943342586,-0.040761830723743384,-0.021198620785393932,0.17516266323525587,-0.06036450735468324,0.09070217902890731,3,no,-10.772235427710013,2.6907073509015347,96.8687309201919,94.3305713039686,-0.06416720225819925,-0.04088896631493212,0.25961000848613014,-0.05480401085465411,-0.03402277900401836,0.25963691698676783,-0.07726963406595463,0.06793207028880122,4,no,-12.323332035426612,1.7786940262728936,92.58177060619276,90.96380287832534,-0.04712632568939286,-0.0408010313585878,0.10601119695838723,-0.044992947263143054,-0.03882633027483273,0.11815028645460957,-0.060234862085268195,0.07724017722232888,5,no,-0.546993970235588,4.851162790697681,98.31225468818143,93.76362843436546
sregular,-0.008055776509893003,-0.007531199642004799,-0.03346227885350672,-0.004328792667840475,-0.003912415118230483,-0.015262298332639923,-0.022847439242749512,0.08412778101583906,4,no,-13.462863658093472,-0.7505878097305212,95.72612298299171,96.45006541648496,-2.6257873058314896e-4,-8.347681239057186e-4,-0.06150169062042554,0.0040258067306199324,0.002808675241873046,-0.04741180016282942,-0.026087502794149592,0.08235108801426824,4,no,-13.716875176974652,-3.2469244288224965,96.03576101177497,99.25861317051897,-0.011285352968606624,-0.009022827497384145,-0.004854925579693359,-0.0076311960471720786,-0.006152158915367675,1.3015204665922653e-4,-0.031288778697796255,0.07173808560977522,9,no,-8.271162846858372,1.8930754493203115,97.41386829481029,95.60401221107719,0.0027435862088095314,-0.006101977213615634,-0.08647475042311825,0.00681693206186805,-0.002797326269768391,-0.07792296088066686,-0.025111068857239086,0.07132785223862147,6,yes,1.3587870047477306,0.7833135986884164,96.51112080244222,95.76101177496729
wregular,-0.004167591491389122,-6.62260673913867e-4,0.02708803348877331,-0.0012807213818747248,0.0015405017761065398,0.027415232180892146,-0.00852315801732785,0.07617348982587983,9,yes,-2.5479048027131452,0.6449285166644193,97.3222852158744,96.69864805931094,0.017338748730470102,0.015754387017038907,-0.03140403187145824,0.01872113876308651,0.016586771908064346,-0.03257437759462567,-0.020685560402665407,0.08742126986292532,5,yes,-33.04122545312621,-0.18374310963338641,99.50283471434803,99.68600087221981,-0.008814036028202382,-0.002320499168296228,0.039290252559206484,-0.005512506963312194,1.453160306084389e-4,0.03922083090562056,-0.011325728504732457,0.07602431440525774,6,yes,-11.457586332825825,-0.23745519713262703,97.10859136502398,97.3397296118622,-0.0019400431571532928,-4.288424033538907e-4,0.02279343463351846,5.243136944151627e-4,0.001303307387321942,0.022787243923481304,5.836811397599284e-4,0.08615466095618472,6,yes,-8.094828734642121,1.436703713743567,97.91539467945923,96.52856519843
random,0.002540992098517131,5.928847474991755e-4,0.0031963290057646088,0.006968400163529495,0.003875929791684579,-0.0037187599880386113,-0.02083964211302576,0.07388135649417915,4,yes,-0.2808902555460257,-1.605813223288784,95.66506759703445,97.22634103794157,0.0037176171939470315,0.005667925939275023,0.0017418153310997386,0.003911955134403372,0.005876932971765211,0.004931236143339457,-0.03442495860081686,0.09562597162470897,2,no,-35.1316036276359,-0.7159696149480618,99.18011338857391,99.89533362407327,0.006356915526753756,0.0040511943853332455,0.005278530643598622,0.010574538316449236,0.007561382973879371,0.0012406314299211463,-0.01300031221517578,0.08296438558022617,4,yes,-8.159872217021652,-0.9176406135865447,94.64893153074576,95.52551242913214,0.00239360898637056,0.001967915010045465,0.013673749008853653,0.0037139226569131017,0.002983197346452693,0.013938199430829967,-0.012309469058567099,0.07665816460419425,8,no,8.679694060445035,-0.48526557261337366,98.37767117313562,98.85739206279982
wclust,-0.014359196763893467,-0.00964071450425242,0.0654336579374043,-0.006440819160652297,-0.004774674854467871,0.04595878382259422,-0.005578192950868477,0.08373089539463668,4,yes,-0.730438296809227,2.6442666136487887,90.06105538595726,87.74095071958133,0.021602981177777175,0.02604580820374816,-0.054626313047744124,0.023348905228654016,0.027600201029151686,-0.055334838573651735,0.012544847836310824,0.13031866281046442,2,no,-27.04879504287759,-0.32212514341189025,98.51286524204099,98.83122546881815,0.008587836279243491,0.0032609246437241973,-0.008113232496446576,0.011621287365742583,0.005239058764952245,-0.011681492459676979,0.0013300969381600802,0.09804386946181642,4,yes,-2.158735748645399,4.194839243825033,98.79197557784562,94.81465329262974,0.021306909220857984,0.010734574280675924,-0.049331822916975465,0.024621703615464383,0.013016508625578946,-0.04850862035660908,0.012063067327513916,0.09445224914488295,6,yes,13.064411193857156,0.6781944756343942,97.75839511556912,97.09986916703009
sclust,-0.06611159729090096,-0.049121302811506465,0.20850373719414683,-0.05405773970231063,-0.03873322334360245,0.2022240193309809,-0.04841888925001815,0.0629602668557959,6,yes,2.061477958504721,14.013989446557856,81.03794156127344,71.07719145224597,-0.03542931675052709,-0.027273714198696855,0.11489350234422224,-0.035414581783957025,-0.02681853818411266,0.13093884640278003,-0.06254979871807659,0.09677017397780097,3,no,-19.585387805562252,6.263426743686439,97.07370257304841,91.35194068905365,-0.02440232852219376,-0.015769565940699656,0.025905461069571145,-0.019396884900701836,-0.011054391911384548,0.053216034564025794,-0.037980576949226325,0.0850270560543515,4,no,1.6093003407609707,5.777777777777797,91.3388573920628,86.34976013955516,-0.037810444545257754,-0.036222113989016716,0.11728979887236524,-0.03423411635875917,-0.03341747662024608,0.1288875179723229,-0.06341188931763164,0.07240329165731191,4,no,-5.293929839144789,12.353339938467952,93.96423898822503,83.63279546445705
sregular,-0.004700913412532454,-0.002057536038144986,0.04054300192407512,8.38995161096312e-4,0.0017831940762565585,0.027999958935569835,-0.010758981576206264,0.06954041337794716,6,yes,7.29509471043692,-2.387869983657161,93.77235063235936,96.0662887047536,0.008011874811524586,0.008225660595111733,0.005535541109257358,0.009708200566199643,0.009107409266095753,0.0017214199988153656,-0.016362159383488353,0.09899634240557377,3,no,-34.32820471925506,-0.8862758862758773,98.51722634103794,99.39816833842127,-0.005810795882619721,-0.005522308687592056,0.04146945739108332,-0.0033314545306320636,-0.00339671250152028,0.03935882954614256,-0.015825568339934273,0.06652544052982835,7,no,-1.5999471420381106,-1.8441698980972205,94.93676406454426,96.72045355429569,-0.008468448744650178,-0.008932406084054864,0.05878639664629981,-0.0045459636502563905,-0.005873587744478659,0.058451979673801335,-0.03159693088857067,0.07235065611035493,4,no,-25.404186234075915,-4.569819205959835,91.61796772786742,96.00523331879633
wregular,0.0017254050040452357,0.0017390774630704764,0.030719368765365407,0.00272098755889863,0.002394032102455035,0.029903649357461703,-0.012236293024744382,0.06972494086811061,7,yes,-1.655915489003181,0.3531073446327721,99.15394679459224,98.80505887483646,0.018892549204383463,0.014861067129481126,-0.032756349732633194,0.019146266005387408,0.015260548532514143,-0.026645866902523463,-0.0052827816939174516,0.09385052148315656,4,no,-24.31592234237659,-0.9461235216819874,98.62189271696468,99.56389010030527,0.006863529408705521,0.00833558922214199,0.020911322265145915,0.007094211121024166,0.008562128554599618,0.02369521246168882,-0.007673994258316122,0.07442125167961959,6,yes,6.17923684207006,1.9013291281820388,98.63497601395552,96.79459223724378,-0.003399549805076202,-0.003612585075344052,0.04201636325312885,-5.790791899056569e-4,-0.0016343019177871981,0.04012410950739098,-0.01432113085040429,0.07507450245166584,6,yes,-8.475485999606635,-2.9854677964613314,96.36720453554297,99.33275185346707
random,-0.014861450196687553,-0.013388250131482385,0.04426454378674538,-0.005518920786201614,-0.007780049076985943,0.027089067777420595,-0.02093849937208543,0.06744620223055445,9,no,-1.681388490598261,1.3002143722620867,94.79720889664195,93.58046227649368,0.00462706176843504,0.009719841332706786,-0.030545297158174112,0.009273593211305636,0.012529007743189241,-0.03816151431666903,-0.004186496943941964,0.10925782017711225,2,no,-22.444203965337405,-0.8949828057490623,98.0331443523768,98.91844744875709,-0.007603148519866751,-0.0064544444442400095,0.014226948815618812,-4.721350662010987e-4,-0.0016503628054663905,0.00670020259817139,-0.012762150895423638,0.074969821600267,6,no,3.678116566681188,-0.8548596915071547,93.06585259485391,93.8682948102922,-0.015622788526374803,-0.013932518789988108,0.055051533313891565,-0.013519796422064134,-0.012308490777431694,0.05724691314545427,-0.03265556132194759,0.0721118061893384,6,no,-13.287098558457199,1.9874994379243691,98.91408634976014,96.98648059310946
wclust,-0.03121858466067337,-0.02325075669793334,0.0916774694842637,-0.019343695734284072,-0.01549663215930671,0.07103002187088858,-0.022234027251039012,0.0825773586131376,4,yes,-6.024145373371635,1.398429833169769,90.12211077191452,88.87919755778456,-0.006598177815939604,0.0029700820766100505,-0.013001132654962166,-0.007614033576749696,0.0024692226510913545,0.008320749931390647,-0.013728433705324727,0.11997665411624855,2,no,-12.39413821603095,-2.0890020187834657,97.29611862189272,99.3720017444396,-0.007890813111766037,-2.7127446395747157e-4,-0.009270464490056973,-0.009197880770977551,-7.064979138365624e-4,0.018152376518605462,-0.022188607732169754,0.10357382446988873,3,no,-8.38451654320591,-0.24407882842161,96.24945486262538,96.48495420846052,-0.007241580038998274,-0.009607718903056034,-0.0065527156044359325,-0.005870433222020965,-0.008064890069111444,0.005296932373617613,-0.026055880866631617,0.08573479309264709,6,no,-3.4909401157182796,-2.2490104354084295,94.77540340165721,96.95595290013084
sclust,-0.06848890786600254,-0.05005289920744553,0.26761288781634296,-0.01981569281918852,-0.01820006755290221,0.07452827154711983,-0.018773361886979187,0.07232743037432067,6,yes,-25.231341411046238,-20.287621982537242,60.915830789358914,76.41953772350632,-0.042670927210268994,-0.030988982927466574,0.1733642005951248,-0.023610069241142312,-0.018427733737271232,0.10187987514574048,-0.014210583245513414,0.10501927488289187,4,no,-14.03547410808454,-7.467765042979946,90.13519406890536,97.40950719581335,-0.03034085220838431,-0.024445303227904835,0.10514755149390809,-0.015147323196974538,-0.013362646793845676,0.060675433975419524,-0.014269895200058155,0.0957755423407984,5,no,-9.663547134968375,-6.225455194573364,91.63977322285216,97.72350632359354,-0.03358832412121056,-0.027658368060642646,0.11501295937732847,-0.020990433145713583,-0.02045282803254224,0.07705529170043468,-0.019951697112548974,0.0897873887685326,6,no,0.26232539171768804,6.289096333365407,96.33231574356738,90.63235935455735
sregular,-9.873948225432722e-4,-5.098224672658164e-4,0.0012134854379663995,5.987589659988274e-4,0.00054649528449300655,0.0011501939669350536,-0.012569716898584521,0.07445766007247262,6,yes,0.4449618774652265,0.1452656600783505,99.21500218054949,99.07108591365024,0.02128329896251531,0.018549429196983394,-0.06867021659168848,0.022044063861957786,0.019093620842901046,-0.06783230754428626,-2.911826076200108e-4,0.0878947322523573,6,yes,-3.977976839375562,0.04380969070359123,99.59005669428697,99.54644570431749,0.0033232339875846756,0.003573102902595618,-0.01117691899622364,0.004637253462719593,0.004474142303977635,-0.010661353420716946,-0.011040875343742373,0.07554085211190169,6,yes,-8.236777687332971,0.5518276531873587,99.33275185346707,98.78761447884867,-6.00997722853075e-4,-0.0018407794150484547,0.004473844142007688,7.225867056648572e-4,-8.2965182105528e-4,0.00645750644342491,-0.019380663315994487,0.07397713186257478,4,yes,-15.268353586237232,-0.31228008444757327,98.84430876580899,99.15394679459224
