dsample,diff_CV_AOI_RMSE_rand,diff_CV_AOI_MAE_rand,diff_CV_AOI_R2_rand,diff_CV_AOA_RMSE_rand,diff_CV_AOA_MAE_rand,diff_CV_AOA_R2_rand,diff_calAOA_RMSE_rand,RMSE_caoa_rand,n_predictors_rand,xy_as_predictor_rand,improvement_rmse_rand,improvement_aoa_rand,in_AOA_rand,in_AOA_wo_rand,diff_CV_AOI_RMSE_spat,diff_CV_AOI_MAE_spat,diff_CV_AOI_R2_spat,diff_CV_AOA_RMSE_spat,diff_CV_AOA_MAE_spat,diff_CV_AOA_R2_spat,diff_calAOA_RMSE_spat,RMSE_caoa_spat,n_predictors_spat,xy_as_predictor_spat,improvement_rmse_spat,improvement_aoa_spat,in_AOA_spat,in_AOA_wo_spat,diff_CV_AOI_RMSE_kndm,diff_CV_AOI_MAE_kndm,diff_CV_AOI_R2_kndm,diff_CV_AOA_RMSE_kndm,diff_CV_AOA_MAE_kndm,diff_CV_AOA_R2_kndm,diff_calAOA_RMSE_kndm,RMSE_caoa_kndm,n_predictors_kndm,xy_as_predictor_kndm,improvement_rmse_kndm,improvement_aoa_kndm,in_AOA_kndm,in_AOA_wo_kndm,diff_CV_AOI_RMSE_nndm,diff_CV_AOI_MAE_nndm,diff_CV_AOI_R2_nndm,diff_CV_AOA_RMSE_nndm,diff_CV_AOA_MAE_nndm,diff_CV_AOA_R2_nndm,diff_calAOA_RMSE_nndm,RMSE_caoa_nndm,n_predictors_nndm,xy_as_predictor_nndm,improvement_rmse_nndm,improvement_aoa_nndm,in_AOA_nndm,in_AOA_wo_nndm
sregular,-0.005154838417189861,-0.0022411377621865125,-0.01028845196563044,0.001644921687912984,0.002103910738710371,-0.012096919466382028,-0.008863125844573036,0.08212859691864557,4,yes,-11.165506399320078,-0.7671037374007781,97.03445268207588,97.78456170955081,0.008058698940470344,0.010978289852805717,-0.06381107739531855,0.009775062268049403,0.012262738311526994,-0.060646961627022544,-0.008979926862027698,0.09865768184066795,3,no,-22.6399937304196,-0.2768865644090783,98.95333624073267,99.22808547754033,8.056794114870841e-4,0.0023985377648443745,-0.03131390178969995,0.009067499139551141,0.007760595271867066,-0.03631836030136959,-0.010977094365255957,0.0770210141582507,6,yes,-9.630678748704595,-2.5971707795974774,95.18970780636721,97.72786742259049,-3.944281869798505e-5,0.0013739250743185771,-0.030385781576006354,0.005299087372199862,0.004976900773788331,-0.029720765856314113,-0.00806344973129794,0.0802991564343926,7,yes,-5.206603800695462,-0.9168187280252615,97.0911469690362,97.98953336240731
wregular,-0.007833523894058086,-0.005857521108486724,0.023876860527229815,-0.005242726070626799,-0.003870739392364847,0.03471561447412064,-0.011055885802083207,0.07735371632804927,9,yes,2.264880111223565,-1.4491411639427838,92.83035324901874,94.19537723506323,0.014729810225285953,0.015899396949766234,-0.06562503921563345,0.015009795360786657,0.01650944604590343,-0.0541339524519755,0.0029181926243041084,0.1165225749941767,3,no,-22.50237193535858,-0.9639933092701873,98.12036633231574,99.07544701264719,-0.0030267744532508495,-0.0044684893336992965,0.0036481055167634224,2.10559632756957e-4,-0.0020073477678024254,0.0084317144134749,-0.009316579697101493,0.07778345335813384,7,no,4.024780154838933,2.6824791754906014,95.15481901439162,92.66899258613171,-0.016121869494180693,-0.014712966711226072,0.06421008076426027,-0.012996437419949339,-0.011953391146874853,0.08949305201874236,-0.01486951969161246,0.09704226874847167,3,no,-27.268530668538805,-3.8592299917302175,91.26035761011775,94.92368076755342
random,-0.004672644927627173,-0.007559533454611349,0.01919605763468646,-0.0036983589986268883,-0.00666269714600997,0.020706024672988765,-0.014640965641700407,0.0750939976236342,7,yes,4.771765741859674,0.7629500736179808,98.491059747056255,97.74531181857829,-0.0061995398415732456,0.007870068979646691,0.0648419390474213,-0.006104126350434058,0.008107838100376588,0.06943765246496236,-0.024087560742660274,0.09670564166984255,2,yes,-28.78893466083319,-0.3628415300546636,99.39816833842127,99.76013955516791,-0.004728910862491678,-0.0032660801619680963,0.025577816822064947,-0.0015507517651648234,-9.031721278867644e-4,0.024955540080766503,-0.01391855913015648,0.07408267361069389,6,no,-0.3009889696005124,-1.3656169983378914,95.75665067597035,97.0824247710423,-0.002241402730373418,-0.003074387893511374,0.02073370785018025,-0.0015462293656811343,-0.0022214104608535706,0.026238262155052428,-0.014119784271824531,0.08057521693938806,7,yes,-4.472316293858277,0.7229351165732805,97.21761883994766,96.51984300043611
wclust,-0.03904285867244647,-0.02864659670187098,0.0959341367788511,-0.020670793514103183,-0.016238269845642424,0.0540832708590564,-0.02170404189123619,0.07792117985787347,9,yes,-1.7662343600918038,2.636466824889081,86.75534234627126,84.52682075883122,-0.0088174271917527,-0.004453538328575937,-0.003871744214950401,-0.005225593538006418,-0.0019439240625171578,-0.005634917735527267,-0.014606418060601034,0.09824084012290682,3,no,4.421291406053411,-1.5371813961636154,98.05058874836459,99.58133449629307,-0.011958823352697254,-0.008708619772790943,-0.014671085408073603,-0.009687807864188394,-0.0071369039740462326,-0.015118894114545922,-0.027232345790139084,0.07680156307662823,9,no,10.88858466707607,0.8042299831156128,98.94025294374183,98.15089402529438,-0.01231598106057881,-0.010514600126948742,-0.02088580972579801,-0.008445239644023855,-0.007189780470488946,-0.01899184331891668,-0.02618061014744269,0.07494428738945123,7,no,11.902014799269022,-1.5012473271560947,96.42825992150021,97.89795028347143
sclust,-0.073988904116726,-0.05434878952601646,0.22040315960978218,-0.030338997959064487,-0.025067679562697273,0.10797797773489326,-0.015778169867234765,0.06607069393865242,7,yes,11.960354643073543,-3.065440490470478,63.436546009594416,65.44265154819014,0.024199029913450965,0.013330496970158909,-0.23642966603126175,0.024199029913450965,0.013330496970158909,-0.23642966603126175,-0.03104619946552184,0.09531561349207202,3,no,5.9016184962979095,-98.94932184750733,1,95.17662450937637,-0.051294257896374845,-0.027774997666081408,0.22450222500274186,-0.05190699684111197,-0.02814182675428191,0.22799604506383087,-0.05846866685351518,0.09428012608213016,3,no,-5.493554838715354,6.799603080848657,98.56955952900131,92.29393807239424,-0.065450183030719,-0.04485031429867192,0.2688676899599044,-0.0657520074985512,-0.04514766071555698,0.2736158846454039,-0.06519375169824156,0.08493004443588835,3,no,-5.952016594362865,3.6403163883620895,97.71478412559965,94.28259921500218
sregular,2.698096705247566e-4,6.627074994788457e-4,2.7847050259821593e-4,0.003826897854711561,0.0034144888253968553,0.00687134429528935,-0.007203148713373325,0.07658368291923758,6,yes,-5.101124293320411,-2.141665539474289,94.6532926297427,96.72481465329264,0.025893610011097176,0.02520575745340478,-0.12127613651678104,0.025754854869509,0.025197200021578534,-0.11634291916966055,0.010463137838343378,0.10562596766342083,3,yes,-8.722205128344351,-0.34655202667135876,99.07108591365024,99.41561273440908,-0.001439908478929039,0.003339761783198558,0.0066632292682773375,0.006064166512517552,0.007926161356710398,-0.0053511551117996214,-0.0013683248410113064,0.09195327325342466,3,yes,-25.484932992037702,-2.4498586620002674,94.81465329262974,97.19581334496293,0.006454167100411384,0.0017341154897532185,-0.012832070316514677,0.00888894415464396,0.00390371613657,-0.009626722244119312,-0.005945854062100575,0.07170754132865562,8,yes,1.762600037838549,-1.2628854478111469,96.49367640645443,97.72786742259049
wregular,0.002984779867601886,0.0033385940872519143,0.016556743794770123,0.00579159101199421,0.005913133391941307,0.021905677402819235,-0.0038173211146794034,0.07472904768945778,7,yes,3.1361844771783747,-4.761688606445764,91.50021805494984,96.0750109027475,0.03055042412934708,0.02712276136382305,-0.08093652533784712,0.03077292645365612,0.02738858565851114,-0.07817507368520626,0.00822601606596482,0.09774798893041264,6,yes,-8.97499374920629,0.25940907492085596,99.4461404273877,99.18883558656782,-0.0053241593701479906,-0.0032454308812258914,0.039591823081993494,-0.005100731084540566,-0.002632544735105269,0.050757469499578156,-0.012852387308959642,0.09264485495245492,3,yes,-25.73254821178982,1.3945221710796318,97.03009158307894,95.69559529001307,-5.980757490128413e-4,-5.282622327091591e-4,0.025184035588006748,1.7822532158635884e-4,4.4801061418148214e-4,0.03174541131747499,-0.012112664881470447,0.07171234832831523,6,yes,-1.4280303584487013,-0.08144059361142843,96.31051024858264,96.38901003052769
random,0.008014156801389005,0.007067430413952663,1.0493853348125803e-4,0.008792685803283018,0.007650817985663999,-0.0013865159570014551,-0.004603283696549373,0.07822574066086602,7,yes,5.526012058511438,0.22543429253414687,98.88355865678152,98.66114260793721,0.023398664412278045,0.017791961808274026,-0.0816187824761907,0.02328007403763413,0.017824930929320623,-0.07795334903315898,-0.009517689466819551,0.09602853572418465,4,no,-20.92913357996565,-0.529540481400434,99.1234191016136,99.65111208024422,0.007674370959844065,0.005009557263137884,0.004406737834752539,0.008136512131455609,0.0054215613674787055,0.003695610542315042,-0.010129586739948598,0.07787728302374151,11,no,-3.0455665555566123,-0.4971840901091154,98.62625381596162,99.11905800261665,0.016511458669514506,0.011130251143207426,-0.038081169646294044,0.016800566145123097,0.011340953566324571,-0.03538767549014432,0.007397772168264288,0.09336433771364937,4,yes,0.5181971696875356,-0.9108510076564306,98.20758831225469,99.11033580462276
wclust,-0.051360136457697964,-0.0377012282056521,0.12293776908692866,-0.0196518784360704,-0.015634254469654933,0.06105949659180887,-0.026586065495993225,0.06616601083127167,4,yes,-9.037507374094679,-5.97637955609855,80.54949847361536,85.6694286960314,-0.02537447132125782,-0.018562897039881204,0.028682621885929516,-0.021778055653194905,-0.015041433535362261,0.04736049123186015,-0.043155037672208074,0.07926370007147819,4,yes,-7.624359585902941,-1.835753055911036,97.01264718709115,98.8268643698212,-0.027774814340309373,-0.023282044104417664,0.04009463462948559,-0.02378653697264184,-0.019597909855216693,0.05381005953043838,-0.045179054421004144,0.06586043006960321,7,yes,0.05568013216809041,-0.292121702395412,96.75534234627125,97.03881378107283,-0.03039930151211248,-0.024498697153755383,0.030788365074709056,-0.015370384920868951,-0.013586166667230115,0.027823673424982154,-0.025661626864369833,0.07067418978669508,6,yes,9.322547035655235,-5.463215889624518,89.0492804186655,94.19537723506323
sclust,-0.08301409130527126,-0.05563862823948834,0.2866059287677435,-0.05861828224456392,-0.03477742982144655,0.21645766907699338,-0.05690289916667615,0.06797938655581715,2,yes,-36.348849385762975,-15.101640416371461,67.93720017444396,80.02180549498473,-0.005390137863450523,0.004073714805485296,0.06518094403084584,-9.347911270565779e-4,0.007169565147933127,0.05949627813345226,-0.026665985673957948,0.11838076086147722,2,yes,-26.800850607515542,-0.4044311587831826,98.80505887483646,99.2062799825556,-0.02150794291796254,-0.005502841903607253,0.14267018382403662,-0.015445750650212003,-8.894665281203307e-4,0.13604116817020506,-0.02445845996076608,0.11412922929162318,2,yes,-33.90997454174142,-0.5334044539271959,97.58831225468818,98.11164413432185,-0.026234772543647755,-0.01669548068443108,0.12768959550035652,-0.01927679029006421,-0.01144321294287047,0.117203059712788,-0.0323215531287714,0.10858904715266117,2,yes,-42.50917937831426,-1.00584898971996,97.43131269079808,98.4212821631051
sregular,0.001029875219029433,5.352371360961561e-4,0.0013867066083689261,0.0016984785986946666,0.0012187755924583238,0.002450582089522202,-0.021903925418864115,0.06911103010925349,6,no,-2.766305317048944,-0.11532490574407009,98.20758831225469,98.32097688617532,0.009317048375818149,0.006732648605480243,-0.030447798233879664,0.010107720622991548,0.007286914326401314,-0.03171489808934458,-0.020889087220179903,0.07006199625475013,8,no,-1.7664889915531092,-0.4683943267378714,99.15830789358918,99.62494548626253,-0.006215530087973875,-0.0024349009769803476,0.024354818187535043,-0.004115954010444414,-6.337668360588689e-4,0.0236352162186656,-0.02282615860688736,0.06670475464788812,6,yes,1.9900581384762879,-0.2236936292054353,97.26122982991714,97.4792847797645,-0.0033996434610621268,-0.0013931283229351443,0.013850511584414749,-0.0019756917244018873,-5.240687858969195e-5,0.01562562606123008,-0.020174915043731728,0.06710340034376555,6,yes,2.781768874261341,-0.599525748288672,96.89053641517663,97.47492368076756
wregular,-0.005409627616421636,-0.003871478934894146,0.03292285563008035,-4.6753505605616474e-4,1.8051388605429264e-4,0.03661626480514368,-0.0133693413812392,0.07003884080304927,6,yes,-9.55350957696229,-4.755386789120458,94.07326646314871,98.77017008286089,0.025937247339035588,0.024322191330288748,-0.0940462728306024,0.02632375146437521,0.024800980602995182,-0.0907552684035382,0.0034709256124564325,0.11515296874568853,3,no,-33.89190987187129,1.0815602836879605,99.45050152638466,98.38639337112951,0.0056210071571849846,0.002573547302366447,-0.0032100580723818384,0.006650061564841006,0.003734122718620489,0.008718183684255587,-0.010693680965986274,0.07544613968914798,8,yes,-10.426432615533866,-1.725441366122635,96.37592673353686,98.06803314435237,0.0021061378340012094,-0.0022828836182470225,-0.0012205178962861885,0.005825757924710073,0.0010155130821133812,0.0028905150586951978,-0.01273288832297538,0.07110813280243616,6,yes,-6.551985560262659,-3.7491052254831785,93.82468382032272,97.4792847797645
random,-0.02696661036874147,-0.018335270029946005,0.0800098594787928,-0.010391497388025028,-0.008726235687678316,0.0373650849436733,-0.017556217770446927,0.07095155825275982,6,no,-6.610490731800188,-1.9968051118210883,90.96816397732228,92.82163105102485,-0.011802151055711765,-0.0013922831702339877,0.045073258113056514,-0.0045171748609103834,0.0030066040255420923,0.02961192440998961,-0.023903145988307686,0.08407232932596637,3,no,-17.995091165652386,-1.6238099475042254,96.4369821194941,98.02878325337984,-0.01926880907176906,-0.014806360513857357,0.03944495892620814,-0.013892067081849105,-0.010753983868019797,0.038526493830925324,-0.019358556329899912,0.07273546408983052,6,yes,0.5075136453388222,2.9740650253711802,95.58220671609246,92.82163105102485,-0.030993583238396766,-0.01923497325631085,0.10313099066475706,-0.021090616915088206,-0.013347921836063315,0.08023008206885696,-0.022983906547422883,0.08338356318333648,3,no,-16.271406560169353,1.1623547056618015,94.12996075010903,93.04840819886611
wclust,-0.027514873644432725,-0.01956404796378748,0.09907424892648331,-0.020059285665870993,-0.013748323177822236,0.08464191091927842,-0.016571247877042936,0.07845844553720063,6,yes,5.993905357414396,5.513696921311318,92.21979938944614,87.40078499781944,0.0019935802065763897,0.008301417659682203,0.01889149469715401,0.003725772327788854,0.00981351274184096,0.021450360376214506,-0.014406615429623251,0.10276602065350103,5,yes,-11.985103203667746,-0.044363604099204715,98.25992150021806,98.30353249018754,-0.004758914703126935,9.004248522010011e-4,0.039049742098563045,0.0014816942307904618,0.0051776631021496905,0.02360207591426733,-0.025814940474102932,0.08383160977919549,8,no,-8.077959486425598,-0.9478040315044755,97.07806367204536,98.00697775839512,-0.015585435846963286,-0.011564389654387774,0.06809054820211102,-0.005787516018111338,-0.005004690865513292,0.040276796072058696,-0.02698627614314851,0.07394713989013633,7,yes,-2.815018255790939,-0.7353277003882146,94.78412559965112,95.48626253815962
sclust,-0.024876535061198274,-0.017668388995919965,0.07412960930279244,-0.01602672106707445,-0.010933247674179775,0.07090733855920295,-0.022048827409486063,0.06866177580586333,6,yes,12.503565369772598,6.422547016606408,88.59572612298298,83.24901875272569,0.011244822954766087,0.010455461643996924,-0.036201623719270715,0.011707586431945555,0.010829125895745015,-0.034769093271910245,0.006697582036248678,0.10712903896051189,6,no,10.347332983801573,11.8412682879092,99.68163977322286,89.12778020061054,0.003116905764379174,0.008930996584788922,-0.015613538817946582,0.003854752434591019,0.00956129958318594,-0.013208418506168051,-6.930311084360208e-4,0.11002220610187931,4,no,2.9196013132778478,6.838249107646053,99.2062799825556,92.85651984300044,-0.002334130345108709,-2.294147861840734e-4,0.016800732871296575,-0.002065682805048888,7.595721625552887e-5,0.01992512849657324,-0.017083433961860392,0.0889347673577419,6,no,5.891755718267153,5.146651909241841,99.43305713039686,94.56607064980375
sregular,-0.014843679783610314,-0.0056127089477681635,0.03551844462413789,-0.004862380397751498,9.140773834791366e-4,0.020122424495340185,-0.0161724546590669,0.07121969483316416,6,yes,-8.24634038177779,-2.070027630565768,94.28696031399912,96.27998255560402,0.015269197377312652,0.01776406007122254,-0.05897156404779147,0.0181396874305048,0.01974101522423541,-0.05968991711714022,-0.0052945029029443785,0.08614098280143612,7,no,2.432136947426125,-0.5897887323943567,98.49978194505016,99.08416921064108,-0.014918815844348177,-0.004136350395348917,0.02964805211919197,-7.330865856003121e-4,0.004281928685930275,-0.001676306731410393,-0.01605634198669935,0.0708069655893085,6,yes,-10.288705047374656,-3.643126008245208,93.7767117313563,97.3222852158744,-0.01696745980391111,-0.009945018600155273,0.0519006207726187,-0.007619899735564553,-0.0032413353373917375,0.04014883999160768,-0.01808298590550457,0.07883681660179603,4,yes,-20.19673996030571,-5.064543696307287,92.0497165285652,96.96031399912778
