dsample,diff_CV_AOI_RMSE_rand,diff_CV_AOI_MAE_rand,diff_CV_AOI_R2_rand,diff_CV_AOA_RMSE_rand,diff_CV_AOA_MAE_rand,diff_CV_AOA_R2_rand,diff_calAOA_RMSE_rand,RMSE_caoa_rand,n_predictors_rand,xy_as_predictor_rand,improvement_rmse_rand,improvement_aoa_rand,in_AOA_rand,in_AOA_wo_rand,diff_CV_AOI_RMSE_spat,diff_CV_AOI_MAE_spat,diff_CV_AOI_R2_spat,diff_CV_AOA_RMSE_spat,diff_CV_AOA_MAE_spat,diff_CV_AOA_R2_spat,diff_calAOA_RMSE_spat,RMSE_caoa_spat,n_predictors_spat,xy_as_predictor_spat,improvement_rmse_spat,improvement_aoa_spat,in_AOA_spat,in_AOA_wo_spat,diff_CV_AOI_RMSE_kndm,diff_CV_AOI_MAE_kndm,diff_CV_AOI_R2_kndm,diff_CV_AOA_RMSE_kndm,diff_CV_AOA_MAE_kndm,diff_CV_AOA_R2_kndm,diff_calAOA_RMSE_kndm,RMSE_caoa_kndm,n_predictors_kndm,xy_as_predictor_kndm,improvement_rmse_kndm,improvement_aoa_kndm,in_AOA_kndm,in_AOA_wo_kndm,diff_CV_AOI_RMSE_nndm,diff_CV_AOI_MAE_nndm,diff_CV_AOI_R2_nndm,diff_CV_AOA_RMSE_nndm,diff_CV_AOA_MAE_nndm,diff_CV_AOA_R2_nndm,diff_calAOA_RMSE_nndm,RMSE_caoa_nndm,n_predictors_nndm,xy_as_predictor_nndm,improvement_rmse_nndm,improvement_aoa_nndm,in_AOA_nndm,in_AOA_wo_nndm
sregular,-0.013254722274617936,-0.006982826390747668,0.04607651978809324,-0.009088729930731315,-0.004340746325889391,0.03662600904845659,-0.021313247408049213,0.07020711882410183,6,yes,2.0718032469220162,-1.7514930029414364,96.14042738770169,97.85433929350195,0.007459356303405815,0.0116809370665628,-0.042343520848764804,0.007504870480447165,0.011736435373673262,-0.04221198760746081,-0.014379745253386339,0.09324683908655933,4,yes,-0.7795571925746362,0.504430213176589,99.9258613170519,99.42433493240297,-0.006924188608891921,-0.0028370108657095883,0.02807704521263865,-0.003741812963293026,-8.482410231140103e-4,0.020433098067454747,-0.020489389206079386,0.0704625545837461,6,yes,3.4920752236696635,-0.24107142857144417,97.45311818578281,97.68861753161798,-0.017303502572349277,-0.010320213569915498,0.057411020160507364,-0.011598489675222465,-0.0069074011893297815,0.045759319920672614,-0.027242925779227503,0.06972329099536125,4,yes,-6.033311091709021,-1.9719083131262334,93.44090710859136,95.32054077627562
wregular,-0.023623135973819112,-0.01847788800099623,0.019542235214038195,-0.019232433110440858,-0.015015577105309402,0.018127875321735654,-0.026152350764429774,0.08402260409970433,4,yes,-17.307137558165515,0.2160410477990665,97.10423026602703,96.89489751417358,-0.021674121245442754,-0.012366583467347564,0.023298837833268915,-0.0189735017647593,-0.01060727716042896,0.018904808029651665,-0.029723908982481104,0.09813239111790077,3,no,-23.320296579057953,-0.5858691850297212,99.16266899258613,99.74705625817705,-0.023738418901761205,-0.01214519298713955,0.03712114584529469,-0.020214985166043364,-0.00913010856406439,0.04346531656813746,-0.025644667747756617,0.07989351858958274,6,no,-5.922294170082828,-0.2714195241111039,96.14478848669864,96.40645442651548,-0.018077369724217543,-0.01198343370514282,-0.0033884940313938516,-0.012166826670963846,-0.0072188230064848535,0.002171653306449528,-0.021295840009867284,0.07196887182473184,9,yes,6.365244193333567,0.7761249191536594,95.1330135194069,94.40034888791976
random,-0.006269448268472144,-0.0032418340691239556,0.015339673200846948,0.0029754092216147943,0.003336973962651729,-0.00361048418865495,-0.008963112915515159,0.07508727358284571,6,no,-1.2383234231229376,-3.816793893129759,91.21674662014829,94.83645878761448,0.01591152038182357,0.016356560250771965,-0.07516612063817041,0.022027596922132464,0.01958650363770552,-0.08700857449376254,-0.023406117326429957,0.0649071061367985,7,yes,-2.8653254208478884,0.48143360228235405,98.30353249018754,97.83253379851723,-0.01092056447068368,-0.00574239147542642,0.03320539504101061,-0.004055880266831666,-0.0011904932767659304,0.021845573575784094,-0.012241255682164234,0.0777888741107557,7,no,-3.3167333688689884,-0.8334092358138211,94.96293065852595,95.76101177496729,-0.007465747829193611,-0.00482259357896736,0.022345220339783478,0.0031790746113612572,0.002465979652864672,0.005993763475023561,-0.008696785446207708,0.07837721385284845,6,no,-2.9216707644802016,-6.229329950618412,90.26602703881377,96.26253815961623
wclust,-0.03608015744108439,-0.024314068867365916,0.10540596063993879,-0.01989034419335335,-0.015226117377727465,0.0685903318670038,-0.02467586468141525,0.06835055736260688,9,no,-4.816269574655745,-2.481147006796392,91.36066288704754,93.68512865242042,0.006158518778610053,0.003259376169229944,-0.07633204187490994,0.006224485134975852,0.0033664479782111734,-0.07495034912002485,-0.026812176002971935,0.0820068914281121,8,no,5.054255699883077,-0.18765001090988706,99.74705625817705,99.93458351504579,-0.015152208384368565,-0.010370060833175196,0.03144094106948969,-0.00818010190241708,-0.0055560075430083344,0.028369609652650785,-0.0338997979315704,0.06661849031823068,10,no,-4.730005116700357,-4.196732923104165,94.37854339293501,98.51286524204099,-0.023307683232759793,-0.019470724791290694,0.05654599812348693,-0.017366462415216208,-0.014260441813647162,0.06808018259028481,-0.03442186789319185,0.07038573595658758,7,no,-8.142808105609026,-2.3524048324595435,93.41037941561274,95.66070649803751
sclust,-0.049556986112910636,-0.04206209752652621,0.17993253374197538,-0.032763330415637254,-0.0309928374526832,0.1444297012699245,-0.027634107898759946,0.0723367636922584,6,yes,-2.824968933793406,18.111978366418782,83.81160052333188,70.95944177932839,0.0290896033566648,0.009153606034393857,-0.05844852269527889,0.0290896033566648,0.009153606034393857,-0.05844852269527889,-0.03389984164271814,0.09947013932030438,6,yes,-16.965326922982225,0,1,1,0.010732402263467847,0.003096800597805635,0.009906057456755546,0.012812265473564274,0.004596332245381737,0.007254143300592153,-0.041263891033367917,0.0707397768409988,7,no,1.090479625025217,-0.7953155042824723,99.00566942869602,99.79938944614042,0.006780252841928541,-0.0025049327390292003,0.0031517811852735944,0.007172751571274796,-0.0021550913630907914,0.004022445265163932,-0.023607651858269726,0.0852521091091259,7,no,5.614086907748712,-0.33145797897858387,99.66419537723506,99.99563890100305
sregular,0.005238270580171914,0.0031832844011000228,-0.020750492728065173,0.007468548918915172,0.004912908895096449,-0.0179951155490512,-0.013405779270184076,0.06586449144832753,7,yes,2.7981678718535385,-1.2903225806451735,98.08547754034016,99.36764064544266,0.017561324527912606,0.019393040021136024,-0.06851363324989901,0.018185563803863297,0.01984110815151921,-0.0682020376680379,0.009544307459251875,0.10632088889744519,6,no,-18.377573736448742,0.17969058158391363,99.68600087221981,99.50719581334496,0.0029680239593981306,0.004783466603447958,-0.0014798426604581971,0.004057108372516147,0.005670207566238608,5.353327715945655e-4,-0.015007386137724218,0.0751985156363525,7,no,-5.070867510957575,-0.21114679100866515,98.93153074574793,99.1408634976014,1.9676844834026763e-4,9.603553133065434e-4,-0.011281746122833058,0.005406365895613108,0.004232939858051427,-0.015168200467150394,-0.006913949665011673,0.08392845816404722,4,yes,-9.414358983464219,-1.385528920167147,97.77583951155691,99.14958569559529
wregular,-0.018139684353194366,-0.01113180081458888,0.05519705650774753,-0.017526549600441935,-0.010259632527523238,0.06342595919504068,-0.026620975892077445,0.07601526485515511,7,yes,2.052317329594934,-0.31415929203539944,98.25119930222415,98.5608373310074,0.009501769204349308,0.016729838457881077,-0.04212643215144152,0.010299453833268787,0.017259259800735616,-0.04217711687212622,-0.007099479739200568,0.09401420745104182,6,yes,-0.4710259269893125,-0.12705366922233313,99.41561273440908,99.54208460532054,-0.01022444604276937,-0.009625689186145134,0.015247950720246095,-0.009121696803279386,-0.008496240489872062,0.020464315265189326,-0.026711632516360287,0.07983760780486363,4,yes,-7.0705358271566165,-0.38723872387240277,98.72219799389445,99.10597470562583,-0.01443783806963439,-0.009675696541656634,0.03681975475737398,-0.012122993296502585,-0.0076905771120407695,0.0393614167740679,-0.02913913889619489,0.06907508064988749,7,yes,0.5255123053896351,-1.2881952077379715,97.91539467945923,99.19319668556477
random,-0.02621862758571812,-0.01248100573774484,0.0886082908717063,-0.021950126804677228,-0.009750574670215603,0.0804535693069518,-0.024838764545791994,0.08297257200110945,3,yes,-4.94351661430215,0.5528116362318198,96.777147841256,96.24509376362843,-0.0023494785074309604,0.009828573432580853,0.02389245480538349,-0.0024303780156671173,0.009774626186118102,0.026098384031841726,-0.007999645648057843,0.11447651832793702,3,yes,-18.535021775712956,-0.11782160935590197,99.82119494112517,99.93894461404274,-0.017442883632566353,-0.010873670839022201,0.07533432571205889,-0.01766546974171969,-0.010730400644152246,0.08364805445855261,-0.023187180349293415,0.0847046510535927,3,no,-1.1991771081613445,0.28891296496929725,96.88617531617967,96.60706498037506,-0.01578247662873948,-0.009851260738294718,0.04837978938212517,-0.015493847002877148,-0.00944143207516765,0.05252559155284886,-0.0189486642302793,0.08304444306125976,6,yes,4.6512362717845335,0.3903131375853822,98.70911469690363,98.32533798517227
wclust,-0.035718649539700664,-0.02271515335931814,0.10975387528353808,-0.022432746224168562,-0.012874013351226767,0.10218981990587472,-0.025393227233873425,0.07696312803738108,8,no,-4.301640859882283,3.3601168736303784,86.39337112952464,83.58482337549063,-0.01468561638644883,0.003035850027167261,0.036162166842148125,-0.014733085442266036,0.0032524302458049326,0.04463864818438801,-0.03287728590500158,0.09936221832353778,2,no,-23.026301488462085,1.9807304503697085,99.24552987352813,97.31792411687745,-0.017332376689406487,-0.008089901801212593,0.04409617983447345,-0.011991973488293686,-0.003238885628751881,0.06362458506958979,-0.03814652303941138,0.07601777765895873,4,no,-8.918207456755702,1.9534794860772715,93.09201918883558,91.30832969908417,-0.028520173196450074,-0.014483972400425232,0.08238075350625285,-0.014868182504264957,-0.00514034657604516,0.05605141567882632,-0.02675876950606383,0.07298328738588039,6,no,1.1940186944107776,0.5696326851306384,89.31530745747929,88.8094199738334
sclust,-0.10462156155836504,-0.06562827166959359,0.33613394494841276,-0.027876677530373414,-0.01702015189861779,0.0968287698520286,-0.027508244535831283,0.049448211976831496,6,yes,-1.1678838689130524,-14.070576223597728,58.72655909289141,68.34278238116005,-0.061805386996091435,-0.03400397136902748,0.14364560538743532,-0.05800069872326295,-0.030053030028001138,0.15875048732588615,-0.07362381755735427,0.07994318324458284,2,no,-2.677810998291901,19.024529378208786,90.99433057130398,76.45006541648496,-0.05562701861916623,-0.029060282380682353,0.12576737702773466,-0.03838619454849333,-0.014949375141553478,0.12216557899603164,-0.05233967752579724,0.09044891385350784,3,no,-9.096298281000788,8.716532596950392,78.97950283471434,72.64718709114698,-0.0681879332905847,-0.0403308082424504,0.16513122440319705,-0.06636065798102453,-0.03783584590125637,0.18362446213146066,-0.07113072483528815,0.08566178542832315,2,no,-4.1172750297086775,18.500165180046267,93.85957261229831,79.2062799825556
sregular,2.1727172122128213e-4,0.0030003546276767684,4.7962408640134235e-4,0.0039487579074526935,0.005986484576093534,-5.134479470871867e-4,-0.010929960498471822,0.07108545035376526,6,yes,3.2190480009254507,-1.9527418635755789,95.90928914086349,97.81945050152639,0.017184040234548656,0.014555510896077914,-0.056791979328751685,0.019298946308462836,0.01606098092965559,-0.057935299454096256,-0.0106473696152007,0.08342805315351655,6,no,-7.355554195357729,-0.6186924089512917,98.77453118185782,99.38944614042738,-0.0029907087819919936,0.002334952392370554,0.012296557780882122,0.0028241940036276697,0.006248718647666324,0.0021673938223418787,-0.00925817742024812,0.0746175195056929,8,yes,-3.3649124724324646,-2.3824339941328025,95.77845617095508,98.11600523331879,-0.0019273264535339674,0.003097479429927247,0.003550147027476136,4.3513657027505204e-4,0.005054654081011523,0.0059735534110165744,-0.011451046788102617,0.07911956668745342,6,yes,-8.703118482123314,-0.25003348662767017,97.43131269079808,97.67553423462712
