dsample,diff_CV_AOI_RMSE_rand,diff_CV_AOI_MAE_rand,diff_CV_AOI_R2_rand,diff_CV_AOA_RMSE_rand,diff_CV_AOA_MAE_rand,diff_CV_AOA_R2_rand,diff_calAOA_RMSE_rand,RMSE_caoa_rand,n_predictors_rand,xy_as_predictor_rand,improvement_rmse_rand,improvement_aoa_rand,in_AOA_rand,in_AOA_wo_rand,diff_CV_AOI_RMSE_spat,diff_CV_AOI_MAE_spat,diff_CV_AOI_R2_spat,diff_CV_AOA_RMSE_spat,diff_CV_AOA_MAE_spat,diff_CV_AOA_R2_spat,diff_calAOA_RMSE_spat,RMSE_caoa_spat,n_predictors_spat,xy_as_predictor_spat,improvement_rmse_spat,improvement_aoa_spat,in_AOA_spat,in_AOA_wo_spat,diff_CV_AOI_RMSE_kndm,diff_CV_AOI_MAE_kndm,diff_CV_AOI_R2_kndm,diff_CV_AOA_RMSE_kndm,diff_CV_AOA_MAE_kndm,diff_CV_AOA_R2_kndm,diff_calAOA_RMSE_kndm,RMSE_caoa_kndm,n_predictors_kndm,xy_as_predictor_kndm,improvement_rmse_kndm,improvement_aoa_kndm,in_AOA_kndm,in_AOA_wo_kndm,diff_CV_AOI_RMSE_nndm,diff_CV_AOI_MAE_nndm,diff_CV_AOI_R2_nndm,diff_CV_AOA_RMSE_nndm,diff_CV_AOA_MAE_nndm,diff_CV_AOA_R2_nndm,diff_calAOA_RMSE_nndm,RMSE_caoa_nndm,n_predictors_nndm,xy_as_predictor_nndm,improvement_rmse_nndm,improvement_aoa_nndm,in_AOA_nndm,in_AOA_wo_nndm
sregular,-0.011075421585862472,-0.004510945249702816,0.06753125619252676,-0.008742909832046508,-0.002685463032678026,0.06494293361346348,-0.024327335217427665,0.06656513655399833,7,yes,-6.56462783409039,-0.1301791084975425,97.02573048408199,97.15220235499345,0.01913979548082642,0.019566219271608717,-0.016739850113741683,0.020589735104312362,0.02082585464858723,-0.016564983479774975,-0.016267033433136624,0.06706646018212725,7,yes,0.07537202884861514,-1.3280974232262666,97.52725686873092,98.83994766681204,0.0033719407067951818,0.004032788261738557,0.026231268703558186,0.005533170306595253,0.005472228757441133,0.022116101759800832,-0.015442310867085834,0.06770433928851378,9,yes,-0.798609380492417,1.3710368466152585,98.0244221543829,96.69864805931094,-0.0033014735287903996,-2.738046609093159e-4,0.04407006077206954,-9.57599297350703e-4,0.0014073198565786663,0.040560071232522144,-0.01315336492829175,0.0693756890290154,7,yes,2.0110079757833814,-0.28121233763334186,97.42695159180114,97.701700828608807
wregular,0.005164209485121765,0.007907688546823222,-0.008798923664111946,0.007483330662523949,0.009845512885275326,-0.001996755702388886,-6.489789017729009e-4,0.08015794328270265,6,yes,-6.554951432659614,1.036579747535251,95.64326210204972,94.66201482773658,0.03648977445772776,0.02552103864061242,-0.10562962944396037,0.03799771282768058,0.02648733090406173,-0.10535959878080414,0.003745908887975269,0.09420395353411717,5,yes,-13.876973480328664,0.07469572476823796,99.328390754470135,99.25425207152202,0.009589915172955807,0.00965034468398053,-0.029736304925034207,0.013707134921713937,0.012975343362072275,-0.024899130359163246,-4.356729554313016e-4,0.08675316664822508,4,yes,-7.366404601454141,0.7945039024162274,94.05582206716092,93.31443523767989,0.008707296351181268,0.008553524971322682,-0.016964721161313423,0.013608331447793276,0.012219299023809534,-0.014663214108691869,-0.0018454915620175483,0.07560623918439716,7,yes,-0.8690954282343096,0.1975467450728045,95.11556912341909,94.92804186655037
random,0.005906646154990786,-0.00240667992576285,-0.007704708954727746,0.006659522094023637,-0.0017897600949395437,-0.0075368886118626355,-0.0072303641693312465,0.08893129674961699,4,no,-18.209146835324045,-0.14933895550577606,99.1408634976014,99.28914086349761,0.03205508991578425,0.021684931600516474,-0.1420278005797897,0.032137325967277836,0.021785214955293064,-0.1410831760354978,-0.012400459947292053,0.07409900533746759,5,no,-0.3532366425724928,-0.06987204681428064,99.79502834714347,99.86480593109464,0.006992134771588318,5.398588912225999e-4,-0.016437736825216764,0.0072909670695670975,8.338021361688625e-4,-0.013887557471311984,-0.003919225399714593,0.08650359470526771,6,no,-6.018993668660358,-0.04832615763113799,99.21936327954644,99.26733536851286,0.012024944283495917,0.004755818921652069,-0.03126599420109899,0.0123241612022717,0.005076766720646372,-0.029311577508668862,-0.0043055549961288075,0.07697763701295549,7,no,0.9422901388213457,0.672060839191754,99.2978630614915,98.63497601395552
wclust,-0.07624485583348625,-0.052012243382646366,0.2834971120519949,-0.03319844392870768,-0.02136063103720718,0.1477727155941836,-0.022627240857980388,0.07232781863943856,6,yes,-18.12696882017859,-10.684687691195293,70.03052769297862,78.40819886611426,-0.012597388441081256,-1.139365137882431e-5,-0.023058252863673023,-0.0035618687095185647,0.007125646518202675,-0.02599906029286525,-0.008487115465282052,0.11823118597249102,4,no,-17.280689264542172,2.772740288250457,93.91626689925862,91.38246838203227,-0.027613566511288407,-0.009371659888358183,0.04473020885150181,-0.008992824012227979,0.002940193184671383,-0.011227881372956938,-0.017312021813501124,0.0950723176330222,7,yes,-11.079401571398861,-2.949643683043085,89.68163977322286,92.40732664631487,-0.016265286539024607,-0.01895210630474954,0.0010371143143295125,-0.008259681380102121,-0.01235319983626823,-0.02915246225689916,-0.016989174369263088,0.10470801141532604,2,no,-7.044589230464128,-2.5200091470386554,92.95246402093328,95.35542956825121
sclust,-0.0647069077034199,-0.05031006077852168,0.2341768966869342,-0.03788217796162287,-0.029394939516063437,0.12831162775893556,-0.03983212855691861,0.05648952681682808,7,yes,0.32393421627262314,-3.138593321287563,63.12254688181421,65.16790231138246,-0.02577241041424573,-0.018280220694064375,0.1185412393237294,-0.024953624857345855,-0.01682839201122409,0.1298564910763852,-0.03887164038784745,0.09229296311357245,3,no,-8.94567978393807,1.8773753376986253,97.03009158307894,95.24204099433057,0.0025229556645098294,0.004505651128455454,0.01096093916388352,0.002928813430692845,0.004963383020225184,0.009426914232611106,-0.016675640858280133,0.11745744177244857,2,yes,-10.425813328509795,3.0407239819004435,99.31094635848233,96.3802878325338,-0.023382548822156443,-0.016247966132323502,0.1091151385275908,-0.018628641071625388,-0.011462438008017842,0.11192520205914669,-0.031048767638948815,0.09453701502152687,3,no,-6.014729719468469,-1.9391476984163534,92.62538159616224,94.45704317488007
sregular,0.011612598195807802,0.00864757466195501,-0.026785814117386564,0.012388638960169965,0.009306424991589027,-0.025210343285963055,-0.002084366836734103,0.08014849450377863,6,yes,-7.277398750029221,0.3165121255349512,98.13781072830353,97.82817269952028,0.027374515711584405,0.018394911117189744,-0.11719635694681718,0.027349224607012265,0.018414735208287694,-0.11622549873534904,-0.00027479319683200443,0.09842740253481105,3,no,-27.718760172377355,0.19286403085825268,99.68600087221981,99.49411251635412,0.016241072121016678,0.012726554537141235,-0.040853329515182724,0.017622165934710207,0.013827341945753163,-0.04067721883130504,-0.004015567653403704,0.07404974595043343,9,yes,4.696488800080367,0.2674869600106878,98.08547754034016,97.82381160052334,0.015822475606729378,0.006822082850454089,-0.03494750006354441,0.016952099841170645,0.007734633201259951,-0.03511623910142336,-0.016114079201931475,0.06605647354148642,9,yes,1.2555021356113119,0.31767337807606383,97.78020061055386,97.47056258177061
wregular,-0.02013869603808617,-0.01559552030577118,0.020189241728779894,-0.012477993741375273,-0.00937136104535368,0.025571293062255362,-0.025966864339673434,0.06837482305219186,7,yes,0.41124849125189644,-1.9151210895737543,92.02354993458351,93.82032272132578,0.012302910840320383,0.009670234552255283,-0.11820614326693768,0.01411359328703854,0.01109451259892437,-0.11458269357634165,-0.02623228211282852,0.07517253366482292,4,yes,1.4490256230664513,-0.3470391846775597,98.93153074574793,99.27605756650676,-0.015364961414900888,-0.010580007711626233,0.0070205882830993716,-0.009375958514046392,-0.00589209471937005,0.010865047792800842,-0.01479818012984424,0.07379476675561572,7,yes,6.230637304381255,2.7858056568910743,94.61404273877017,92.0497165285652,-0.019995129437374914,-0.014634131093775718,0.026527385609997567,-0.014179548055088989,-0.009634050831632449,0.03707769835307906,-0.02971385271361479,0.06700582911457055,7,yes,-2.1042318764835746,0.2219242683434422,94.53554295682513,94.32621020497164
random,-0.008555926944600459,-0.004275423564666536,0.019033198852395183,-0.007418373033829917,-0.0033573502332870653,0.022789525837063174,-0.015541729846282201,0.07745111797477616,6,no,6.597715916120038,-1.6037611494353874,97.66245093763628,99.25425207152202,0.01228369320275767,0.011563477125078145,-0.045330652296374785,0.01227640637602051,0.01155813590755378,-0.04508275946394458,-0.02954686962423969,0.06782743504618144,7,yes,3.2785306231363234,0.03492077349514467,99.94330571303969,99.9084169210641,-0.0067960992206902715,-0.004813063238729362,0.012562089176391456,-0.005407451438596514,-0.0034939020456985215,0.016457863259572547,-0.026226571075821853,0.06615163297683158,10,no,8.638644997931808,1.0720373194581563,98.26864369821196,97.22634103794157,-0.008689355311422634,-0.008263096169163237,0.021456616341881007,-0.007978359090608261,-0.007457777107069949,0.028395808599869565,-0.028834704379009174,0.08269138622869734,3,no,-14.788321654291659,-0.7253066068838232,98.491059747056255,99.21064108155255
wclust,-0.0077747309211892435,-0.00989258638880089,0.04778506956147477,-0.005224696628339798,-0.007229756516608718,0.048624525653169104,-0.011213492684994553,0.07512535989026908,6,yes,1.5261305015029338,1.0905019229833037,90.55822067160925,89.58133449629307,0.029921069843700535,0.021745920126113108,-0.038742211884442046,0.02983144659428487,0.021928504446651162,-0.02625144699256088,-0.007572621457520107,0.09229217363301993,4,no,-1.8348937447857934,0.9845417740154522,95.72612298299171,94.79284779764501,-0.006841365433177121,-0.006871239132385999,0.045484657249067806,-0.0032950849862958265,-0.0030375070098538556,0.043305726199466044,-0.014195951162912376,0.06968089785247103,8,yes,2.5436686919727602,-4.215233836053094,87.8020061055386,91.66593981683384,-0.007853330338842432,-0.007760134261261403,0.06934434640300824,-0.005758323420762504,-0.0058239170958446634,0.07622476700518666,-0.015531002323718263,0.08380968444101816,4,no,-4.430614087640042,0.10853152132878985,92.52071522023549,92.42040994330571
sclust,-0.12868953868315122,-0.08633378327612101,0.4477664998248836,-0.056754629390520374,-0.04285159052960088,0.24301745729873692,-0.05585641835801097,0.052293779562619894,4,no,-22.31020991096246,22.805734347571676,73.222852158744,59.62494548626254,-0.10744542730610664,-0.07279174157567295,0.42020976252961484,-0.06835738385481084,-0.04762256165093505,0.33056017245627656,-0.07768250980775152,0.05648804176783376,4,no,-20.07044873935716,2.1205821205821227,85.68687309201918,83.90754470126471,-0.10447090431713638,-0.06866333933098699,0.4285410710995587,-0.09542039046280454,-0.06072709133774218,0.43617168551383734,-0.10299845609332388,0.06976856694856041,2,no,-22.225749498966117,5.981035740335513,88.71347579590056,83.70693414740515,-0.11061178975428905,-0.07045729639241974,0.43951208156242094,-0.06394800625857257,-0.04094288153920301,0.3192876125348375,-0.07276259399703217,0.060021186723616206,4,no,-22.367039961255884,0.4133312405169241,83.69821194941125,83.35368512865242
sregular,0.007621022610768871,0.0033864742712669677,-0.03762702671726026,0.008941413964406217,0.004410788401016177,-0.03546319370923123,-0.010664467290594004,0.07980443558126307,8,yes,-1.9189030984413546,1.1492204899777156,99.03183602267771,97.90667248146534,0.025276271598707267,0.016403228120840538,-0.1266082085711161,0.026357240038166627,0.017372973322892393,-0.12241974658747479,-0.0023831559227871085,0.0930139570411847,6,no,-13.029164204913107,-0.6004031904636746,98.91408634976014,99.51155691234192,0.010257071618424221,0.0043126360075385756,-0.040646345564080866,0.011440053421445315,0.00551154369549596,-0.03516223432213739,-0.0079736262193702,0.07774592054745923,10,yes,-4.030533386004565,-0.6194142111317503,97.9590056694287,98.56955952900131,0.006791239362862897,0.004217558275086228,-0.02298109467877918,0.009614637079693414,0.0068867458037202844,-0.00971322594021995,-0.008064359804631674,0.08867901772092204,4,yes,-8.759931787983495,-2.590444139396901,95.93545573484518,98.48669864805932
wregular,-6.91255519062281e-4,-0.0010047212260055338,-0.003054699009876871,0.0035669216689754313,0.002457719240237105,-5.47222424352678e-4,-0.006724358018794285,0.0796760307836688,7,yes,-11.522815463364722,-0.707052276252163,94.92804186655037,95.60401221107719,0.035080652303627044,0.025985143194400387,-0.15061064728372708,0.03634808997244912,0.02701059050504294,-0.1485463956228562,-0.015035821973760619,0.07803350135703051,5,yes,-5.9238672980806655,-0.18463973271200362,99.01875272568688,99.20191888355866,-0.004205762212378977,-3.584375587460109e-4,0.02584325739308546,-0.0027225724724871114,0.0011258253219535164,0.03139292799922655,-0.011570567113994151,0.0754177803252005,6,yes,-0.16216420027430292,1.6787887104890085,96.93850850414304,95.3379851722634,-0.004560355452997891,-0.0020299344849572937,0.02107149764008187,-0.001440051140780732,5.504189624036954e-4,0.02247150791166297,-0.008958359352763984,0.07833687192420827,7,yes,-2.652643020335076,1.4618399815540692,95.95290013083297,94.5704317488007
random,-0.008497994514046411,-0.00718395863321733,0.044921670289834514,-0.0036290633283195123,-0.0035392400784877848,0.05152114464249524,-0.014496018314030856,0.07198710023377006,6,yes,-7.777556094495634,-1.4031890660592228,94.38290449193197,95.72612298299171,0.017997193007629295,0.014346658059085318,-0.024093382501667038,0.019275261281283873,0.015048823584315682,-0.02562380179084789,-0.010059502501709894,0.08052502490732746,6,no,-5.530995015492971,0.07454178724896965,99.53336240732665,99.45922372437855,0.002328609249616226,-0.0011873450982167605,0.02528927598309405,0.006367698146303918,0.002093976589138666,0.030515166772064117,-0.008173231116462856,0.07676676466469695,6,yes,-2.184284044246672,-2.9756859246040688,94.84518098560837,97.75403401657218,5.147738973160509e-4,-0.00175419965185368,0.044058159217669424,0.005134835075086705,0.0022571891959743268,0.05625447641026937,-0.011809348909054856,0.08063690267766119,4,yes,-11.337240519817927,-4.011643773310296,92.03663323157436,95.88312254688182
wclust,-0.0449040648903271,-0.04205000410461806,0.11370771407566516,-0.030985864054767692,-0.029596037085807984,0.11892289640530163,-0.03679720220717983,0.06815220465460203,6,yes,-4.331777120246631,8.136813681368137,78.59136502398604,72.6777147841256,0.011164491139077443,-0.0022928250073306344,-0.15872052452262597,0.013751004204512751,-7.682997601015235e-4,-0.16184414173262252,-0.06025153463170142,0.07015541559520354,4,yes,-6.56202648136243,2.6333558406482207,99.43305713039686,96.88181421718272,-0.04841552658662762,-0.038254241016233786,0.17295767235179982,-0.03296023891262359,-0.02740844212855814,0.14133833723032452,-0.04688396499548217,0.08895253096769248,3,yes,-34.14492139319566,3.9651884809074383,92.7344090710859,89.19755778456171,-0.020903850963085932,-0.025983095586447846,0.026094235132487986,-0.010659622877914235,-0.01845863083958875,0.021794239055537346,-0.03505232745587275,0.09145020271941326,4,yes,-12.201493576538196,-0.6108565875329668,93.66332315743567,94.2389882250327
sclust,-0.04416183544226755,-0.03603125566663181,0.15496587824117203,-0.02992459830346579,-0.0243959894207035,0.13318973844127768,-0.017086705819088832,0.07659849184002544,9,yes,5.090813993128462,-11.740871389074284,80.74574792847797,91.48713475795901,-0.021915477091953656,-0.011078003687403706,0.16865198411910098,-0.017488598177472503,-0.007759327783266656,0.15902166355272318,-0.040184279163379744,0.09057137904999943,2,yes,-17.860917171318256,-2.077956166061505,97.61883994766681,99.69036197121675,-0.008864571687263581,-0.008189434219702155,0.10184237701886467,-0.007084354748697244,-0.006391528344231373,0.1104149383615054,-0.015574084804197821,0.09636840780372599,5,yes,-2.07615532896787,-1.3576070506543183,96.64631487134758,97.97645006541649,-0.018549574494959184,-0.009730070612099781,0.1525469665193625,-0.01451605432080115,-0.006656278172242028,0.14459211719920773,-0.026233143280558813,0.10347207154470325,2,yes,-24.35974308193441,-1.9169329073482388,97.7365896205844,99.64675098124728
sregular,-0.012441940157007517,-0.007520788209027698,0.06591601833911298,-0.011911710629979214,-0.007186177781066741,0.06678674969558562,-0.026062865997708268,0.08723091913304662,4,no,-24.831466786118288,1.8246869409659978,99.29350196249455,97.51417357174009,0.017061805135655417,0.017713971688424618,-0.06255195965663218,0.01843813536714066,0.019016318112540037,-0.06258678885006386,0.003743470700273366,0.09727545755324735,5,no,-6.797795476374019,-1.7603160667251927,97.59703445268208,99.34583515045792,0.003918023697355,0.004924516660048908,-0.008643254546382373,0.00723795213571006,0.007252371305149281,-0.012371890512252626,-0.007429642423038993,0.07467391913243987,11,yes,8.440403511234674,-0.7314153996187815,97.66245093763628,98.38203227213258,-0.008943048900979217,-0.004289979205840566,0.04372284657218761,-0.005715697441027914,-0.0019539447035473445,0.03962901458157053,-0.01858838673089208,0.07461211146055208,7,no,-9.881875730055752,-0.27571485747320534,97.79764500654164,98.06803314435237
